country,location_name,dedication,contract_type,satisfaction_with_income,looking_for_job,job_title,years_of_experience,seniority_in_company,time_in_position,work_modality,state,career,university,age,gender_identity,seniority,annual_base_pay
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Architect,18.0,10.0,10.0,Hybrid (in-person and remote),,,,49,Male,Senior,29366.399999999998
Argentina,Buenos Aires,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Developer,1.0,1.0,1.0,100% remoto,,,,26,Male,Junior,8400.0
Argentina,Buenos Aires City,Full-Time,Contract,2,"No, but I am open to offers.",QA / Tester,5.0,2.0,2.0,100% remoto,Completed,Licenciatura en Administración de Empresas,UADE - Universidad Argentina De la Empresa,43,Male,Semi-Senior,13440.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, I am very satisfied.",Developer,10.0,5.0,5.0,100% remoto,Completed,Ingeniería en Informática,UBA - Universidad de Buenos Aires,33,Female,Senior,12499.199999999999
Argentina,Chaco,Part-Time,Staff (permanent),2,"No, but I am open to offers.",QA / Tester,0.0,0.0,0.0,100% remoto,,,,28,Male,Junior,2475.4464
Argentina,Buenos Aires City,Full-Time,Contract,2,"Yes, I am actively looking.",Infosec,21.0,1.0,1.0,Hybrid (in-person and remote),Completed,Tecnicatura en Sistemas,,41,Male,Senior,10584.0
Argentina,Buenos Aires,Full-Time,Remote (foreign company),3,"No, but I am open to offers.",Technical Leader,7.0,0.0,0.0,100% remoto,Completed,Ingeniería en Informática,UADE - Universidad Argentina De la Empresa,29,Macho Argentino,Senior,50400.0
Argentina,Buenos Aires,Full-Time,Remote (foreign company),4,"No, but I am open to offers.",Developer,4.0,0.0,0.0,100% remoto,Completed,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,33,Male,Semi-Senior,27552.0
Argentina,Buenos Aires,Part-Time,Contract,3,"No, but I am open to offers.",Developer,0.0,0.0,0.0,Hybrid (in-person and remote),,,,21,Male,Junior,5376.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Data Scientist,3.0,1.0,1.0,Hybrid (in-person and remote),Completed,Traducción de inglés,,31,Female,Semi-Senior,15864.038399999998
Argentina,Mendoza,Full-Time,Staff (permanent),1,"Yes, I am actively looking.",FullStack,3.0,2.0,2.0,Hybrid (in-person and remote),In progress,Licenciatura en Sistemas de Información,,25,Female,Semi-Senior,5040.0
Argentina,Misiones,Full-Time,Staff (permanent),2,"No, but I am open to offers.",SysAdmin / DevOps / SRE,16.0,15.0,10.0,100% remoto,,,,42,Male,Senior,6384.0
Argentina,Córdoba,Full-Time,Contract,2,"No, but I am open to offers.",BI Analyst / Data Analyst,12.0,1.0,1.0,Hybrid (in-person and remote),,,,31,Hombre heterosexual,Senior,5913.6
Argentina,Córdoba,Part-Time,Contract,2,"Yes, I am actively looking.",Technical Writer,1.0,0.0,0.0,100% presencial,,,,37,Male,Junior,2755.2
Argentina,Córdoba,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Developer,6.0,6.0,3.0,100% remoto,,,,43,Male,Senior,10120.4544
Argentina,Mendoza,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Data Scientist,0.0,0.0,0.0,100% remoto,,,,24,Male,Junior,9844.8
Argentina,Córdoba,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Technical Leader,15.0,3.0,3.0,100% remoto,,,,38,Male,Senior,23520.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),3,"No, but I am open to offers.",BI Analyst / Data Analyst,12.0,7.0,1.0,100% remoto,,,,36,Female,Senior,16800.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),3,"No, but I am open to offers.",QA / Tester,1.0,1.0,1.0,Hybrid (in-person and remote),In progress,Tecnicatura Superior en Análisis de Sistemas,,25,Male,Junior,3773.9519999999998
Argentina,Buenos Aires,Full-Time,Freelance,3,"No, but I am open to offers.",Developer,3.0,3.0,3.0,Hybrid (in-person and remote),,,,29,Female,Semi-Senior,13440.0
Argentina,Buenos Aires City,Full-Time,Remote (foreign company),4,"No, I am very satisfied.",Developer,5.0,2.5,2.5,100% remoto,In progress,Ingeniería en Computación,,30,Male,Semi-Senior,40992.0
Argentina,Misiones,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Project Manager,15.0,12.0,7.0,Hybrid (in-person and remote),In progress,Ingeniería en Software,UNLP - Universidad Nacional de La Plata,45,Normal,Senior,14112.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Developer,20.0,0.0,0.0,100% remoto,Completed,Ingeniería en Informática,UADE - Universidad Argentina De la Empresa,44,Male,Senior,20160.0
Argentina,Córdoba,Full-Time,Remote (foreign company),3,"No, but I am open to offers.",Developer,7.0,1.0,1.0,100% remoto,,,,29,Male,Senior,40320.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),3,"No, but I am open to offers.",SysAdmin / DevOps / SRE,1.0,2.0,1.0,100% presencial,Incomplete,Licenciatura en Administración de Empresas,UTN - Universidad Tecnológica Nacional,29,Male,Junior,9408.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, I am very satisfied.",Micro informática,25.0,5.0,5.0,100% presencial,,,,50,Male,Senior,9408.0
Argentina,Córdoba,Full-Time,Staff (permanent),1,"Yes, I am actively looking.",Developer,1.0,0.0,0.0,100% presencial,,,,22,Male,Junior,4032.0
Argentina,Córdoba,Full-Time,Staff (permanent),1,"Yes, I am actively looking.",UX Designer,5.0,0.0,5.0,Hybrid (in-person and remote),,,,40,Prefiero no decir,Semi-Senior,9912.0
Argentina,Neuquén,Full-Time,Staff (permanent),4,"Yes, I am actively looking.",Data Reliability Engineer,5.0,0.0,0.0,Hybrid (in-person and remote),,,,35,Male,Semi-Senior,31920.0
Argentina,Buenos Aires,Full-Time,Contract,2,"Yes, I am actively looking.",Technical Leader,19.0,2.5,1.0,Hybrid (in-person and remote),,,,39,Prefiero no decir,Senior,20496.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),4,"No, but I am open to offers.",IT Specialist,5.0,1.0,1.0,100% presencial,Completed,Analista de Sistemas,Universidad Siglo 21,28,Prefiero no decir,Semi-Senior,8904.0
Argentina,Buenos Aires City,Full-Time,Remote (foreign company),4,"No, but I am open to offers.",SysAdmin / DevOps / SRE,5.0,0.0,0.0,100% remoto,,,,34,Male,Semi-Senior,58027.200000000004
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",HelpDesk,3.0,0.0,0.0,100% presencial,Completed,Diseño de Imágen y Sonido,,32,Male,Semi-Senior,8400.0
Argentina,Buenos Aires City,Part-Time,Freelance,1,"Yes, I am actively looking.",Asistente de informática,5.0,3.0,3.0,Hybrid (in-person and remote),,,,32,Prefiero no decir,Semi-Senior,4032.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"No, but I am open to offers.",QA / Tester,15.0,5.0,5.0,Hybrid (in-person and remote),,,,35,Male,Senior,13440.0
Argentina,Buenos Aires,Full-Time,Contract,2,"Yes, I am actively looking.",Infosec,1.0,1.0,1.0,Hybrid (in-person and remote),,,,22,Male,Junior,5040.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Data Scientist,1.0,1.0,1.0,100% remoto,Completed,Ingeniería en Computación,,26,Female,Junior,6384.0
Argentina,Salta,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Developer,0.0,0.0,0.0,100% remoto,Completed,Ingeniería Química,,31,Male,Junior,6921.599999999999
Argentina,Buenos Aires City,Full-Time,Contract,2,"No, but I am open to offers.",Developer,3.0,4.0,3.0,100% remoto,,,,35,Prefiero no decir,Semi-Senior,8780.4864
Argentina,Buenos Aires City,Part-Time,Staff (permanent),2,"Yes, I am actively looking.",BI Analyst / Data Analyst,0.0,0.0,0.0,Hybrid (in-person and remote),In progress,Tecnicatura en Programación,UB - Universidad de Belgrano,23,Masculino,Junior,2856.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",HelpDesk,9.0,0.0,0.0,Hybrid (in-person and remote),In progress,Lic. en desarrollo de videojuegos,UADE - Universidad Argentina De la Empresa,34,Male,Senior,8534.400000000001
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Developer,15.0,2.0,2.0,Hybrid (in-person and remote),,,,38,Hombre,Senior,40320.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Developer,15.0,2.5,2.5,100% remoto,,,,38,Male,Senior,14649.599999999999
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"Yes, I am actively looking.",Technical Leader,27.0,11.0,11.0,Hybrid (in-person and remote),,,,46,Male,Senior,35952.0
Argentina,Buenos Aires,Full-Time,Contract,2,"No, but I am open to offers.",HelpDesk,3.0,1.0,1.0,Hybrid (in-person and remote),,,,32,Male,Semi-Senior,4368.0
Argentina,Córdoba,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Developer,20.0,10.0,10.0,100% presencial,,,,45,Prefiero no decir,Senior,8400.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",QA / Tester,4.0,0.0,4.0,100% remoto,,,,31,Male,Semi-Senior,13171.199999999999
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Product Manager,3.0,2.0,0.0,100% remoto,,,,30,Male,Semi-Senior,20160.0
Argentina,Córdoba,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Developer,2.0,2.0,1.0,100% remoto,,,,30,Male,Junior,15456.0
Argentina,Santa Fe,Full-Time,Staff (permanent),4,"No, I am very satisfied.",Developer,1.0,0.0,0.0,100% remoto,Incomplete,Ingeniería civil,UTN - Universidad Tecnológica Nacional,30,Male,Junior,8736.0
Argentina,Córdoba,Full-Time,Staff (permanent),2,"No, but I am open to offers.",BI Analyst / Data Analyst,4.0,1.0,0.0,100% remoto,In progress,Licenciatura en Economía,UNC - Universidad Nacional de Córdoba,25,Female,Semi-Senior,8635.2
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Manager / Director,1.0,0.0,0.0,Hybrid (in-person and remote),Completed,,,37,Male,Junior,33062.399999999994
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"Yes, I am actively looking.",Infosec,3.5,5.0,3.5,Hybrid (in-person and remote),Completed,Licenciatura en Sistemas de Información,UBA - Universidad de Buenos Aires,25,Female,Semi-Senior,12947.961599999999
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"Yes, I am actively looking.",Onboarding specialist,10.0,0.0,0.0,Hybrid (in-person and remote),,,,31,Prefiero no decir,Senior,10651.2
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",SysAdmin / DevOps / SRE,3.0,0.0,3.0,100% remoto,,,,43,Prefiero no decir,Semi-Senior,18681.6
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",SysAdmin / DevOps / SRE,3.0,2.0,1.5,Hybrid (in-person and remote),,,,27,Male,Semi-Senior,12532.800000000001
Argentina,Córdoba,Part-Time,Staff (permanent),2,"Yes, I am actively looking.",Data Scientist,2.0,2.0,2.0,100% presencial,In progress,Licenciatura en Economía,UNC - Universidad Nacional de Córdoba,23,Male,Junior,5745.6
Argentina,Buenos Aires City,Full-Time,Staff (permanent),1,"No, but I am open to offers.",Developer,30.0,30.0,20.0,Hybrid (in-person and remote),Incomplete,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,50,Male,Senior,6048.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),3,"No, I am very satisfied.",Developer,4.0,3.0,3.0,100% remoto,Completed,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,27,Female,Semi-Senior,45067.344
Argentina,Buenos Aires City,Full-Time,Staff (permanent),1,"No, but I am open to offers.",HelpDesk,4.0,3.0,3.0,Hybrid (in-person and remote),Incomplete,Tecnicatura en Programación,UNSAM - Universidad de San Martín,29,Cis,Semi-Senior,4099.200000000001
Argentina,Buenos Aires,Full-Time,Staff (permanent),2,"No, but I am open to offers.",HelpDesk,10.0,0.0,0.0,Hybrid (in-person and remote),,,,29,Male,Senior,4872.0
Argentina,Misiones,Full-Time,Staff (permanent),3,"No, but I am open to offers.",SysAdmin / DevOps / SRE,2.0,0.0,0.0,100% remoto,Completed,Ingeniería en Telecomunicaciones,UBP - Universidad Blas Pascal,35,Male,Junior,20832.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, I am very satisfied.",Technical Leader,17.0,3.0,3.0,100% remoto,,,,44,Male,Senior,30307.199999999997
Argentina,Santa Fe,Full-Time,Staff (permanent),2,"Yes, I am actively looking.",Developer,5.0,5.0,5.0,100% remoto,Completed,Ingeniería Electrónica,UNR - Universidad Nacional de Rosario,30,Male,Semi-Senior,19488.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Infosec,0.0,1.0,0.0,100% remoto,,,,27,Female,Junior,9360.960000000001
Argentina,Buenos Aires,Full-Time,Staff (permanent),2,"Yes, I am actively looking.",Developer,2.0,1.5,1.5,100% presencial,,,,34,Male,Junior,9072.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"No, but I am open to offers.",QA / Tester,5.0,2.0,2.0,Hybrid (in-person and remote),In progress,Licenciatura en Administración de Empresas de Sistemas y de Empresas,UP - Universidad de Palermo,31,Male,Semi-Senior,12600.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Manager / Director,20.0,16.0,0.0,Hybrid (in-person and remote),,,,45,Male,Senior,31920.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),4,"No, I am very satisfied.",Developer,4.0,1.0,0.0,100% remoto,,,,31,Male,Semi-Senior,33600.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, I am very satisfied.",Developer,4.0,0.0,0.0,100% remoto,,,,22,Male,Semi-Senior,12168.4416
Argentina,Buenos Aires,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Developer,0.0,0.0,0.0,100% remoto,,,,55,Male,Junior,6306.719999999999
Argentina,Santa Fe,Full-Time,Staff (permanent),2,"No, but I am open to offers.",SysAdmin / DevOps / SRE,17.0,14.0,14.0,Hybrid (in-person and remote),Incomplete,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,37,Male,Senior,13944.0
Argentina,Salta,Full-Time,Staff (permanent),3,"Yes, I am actively looking.",Data Engineer,18.0,13.0,3.0,Hybrid (in-person and remote),,,,48,Male,Senior,12600.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Developer,11.0,7.0,7.0,Hybrid (in-person and remote),In progress,Ingeniería en Software,UTN - Universidad Tecnológica Nacional,38,Hombre,Senior,19488.0
Argentina,Santa Fe,Full-Time,Staff (permanent),2,"Yes, I am actively looking.",Data Engineer,1.5,0.0,0.0,Hybrid (in-person and remote),Completed,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,24,Male,Junior,11760.0
Argentina,Buenos Aires City,Full-Time,Remote (foreign company),4,"No, but I am open to offers.",SysAdmin / DevOps / SRE,3.0,0.0,0.0,100% remoto,,,,41,Male,Semi-Senior,43680.0
Argentina,Buenos Aires City,Full-Time,Remote (foreign company),4,"No, but I am open to offers.",Consultant,5.0,1.0,1.0,100% remoto,Completed,Licenciatura en Sistemas de Información,UBA - Universidad de Buenos Aires,29,Male,Semi-Senior,39648.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Data Engineer,3.0,2.0,2.0,100% remoto,,,,30,Male,Semi-Senior,14414.400000000001
Argentina,Tucumán,Full-Time,Staff (permanent),1,"Yes, I am actively looking.",Developer,2.0,2.0,2.0,100% remoto,Incomplete,Tecnicatura Superior en Programación,UTN - Universidad Tecnológica Nacional,25,Male,Junior,3024.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),1,"Yes, I am actively looking.",Recruiter / HR,3.0,2.0,1.0,Hybrid (in-person and remote),,,,39,Female,Semi-Senior,4536.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Developer,0.0,0.0,0.0,100% remoto,,,,43,Female,Junior,4032.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Developer,6.0,1.0,1.0,100% remoto,,,,34,Female,Senior,36792.0
Argentina,San Juan,Full-Time,Staff (permanent),4,"No, I am very satisfied.",Cloud Engineer,0.0,0.0,0.0,100% remoto,In progress,Licenciatura en Ciencias de la Computación,,30,Prefiero no decir,Junior,5376.0
Argentina,Corrientes,Full-Time,Staff (permanent),2,"Yes, I am actively looking.",Sysadmin / Developer,20.0,10.0,2.0,100% presencial,,,,50,Male,Senior,8904.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),1,"No, but I am open to offers.",Developer,0.0,0.0,0.0,100% presencial,In progress,Licenciatura en Informática,Universidad Siglo 21,26,Male,Junior,6048.0
Argentina,Córdoba,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Developer,4.0,1.0,1.0,Hybrid (in-person and remote),,,,27,Male,Semi-Senior,7728.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Data Scientist,3.0,2.0,2.0,100% remoto,,,,25,Male,Semi-Senior,11054.400000000001
Argentina,Buenos Aires,Full-Time,Staff (permanent),3,"No, I am very satisfied.",SysAdmin / DevOps / SRE,5.0,5.0,5.0,100% remoto,,,,29,Male,Semi-Senior,8568.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),4,"No, I am very satisfied.",Consultant,3.0,0.0,0.0,100% remoto,,,,24,Male,Semi-Senior,8064.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),4,"No, but I am open to offers.",Developer,0.0,0.0,0.0,100% remoto,,,,26,Male,Junior,13440.0
Argentina,Mendoza,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Developer,5.0,0.0,0.0,100% remoto,,,,27,Bigénero,Semi-Senior,19488.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"Yes, I am actively looking.",Manager / Director,25.0,3.0,3.0,100% remoto,,,,54,Male,Senior,11760.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"Yes, I am actively looking.",Developer,1.0,1.0,1.0,100% remoto,,,,22,Male,Junior,5712.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),1,"Yes, I am actively looking.",Developer,3.0,3.0,0.0,100% remoto,Incomplete,Ingeniería en Informática,UNLP - Universidad Nacional de La Plata,35,Male,Semi-Senior,10214.400000000001
Argentina,Entre Ríos,Full-Time,Contract,3,"No, but I am open to offers.",BI Analyst / Data Analyst,2.0,2.0,2.0,100% remoto,Completed,,,25,Male,Junior,7089.599999999999
Argentina,Buenos Aires City,Full-Time,Freelance,2,"Yes, I am actively looking.",QA / Tester,2.0,2.0,2.0,Hybrid (in-person and remote),,,,27,Varón Trans,Junior,2688.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, I am very satisfied.",BI Analyst / Data Analyst,10.0,19.0,5.0,Hybrid (in-person and remote),,,,38,Male,Senior,13440.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Developer,3.0,0.0,0.0,Hybrid (in-person and remote),,,,24,Male,Semi-Senior,9273.599999999999
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Developer,2.5,1.5,1.0,100% remoto,,,,28,Male,Semi-Senior,10416.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Networking,13.0,0.0,0.0,100% remoto,In progress,Analista de Sistemas,ISSD - Instituto Superior Santo Domingo,38,Prefiero no decir,Senior,15120.0
Argentina,Buenos Aires,Full-Time,Remote (foreign company),2,"No, but I am open to offers.",Developer,4.0,1.0,1.0,100% remoto,Completed,Ingeniería en Sistemas de Información,UNICEN - Universidad Nacional del Centro de la Provincia de Buenos Aires,27,Male,Semi-Senior,42604.8
Argentina,Córdoba,Full-Time,Staff (permanent),2,"No, but I am open to offers.",SysAdmin / DevOps / SRE,2.0,2.0,1.0,Hybrid (in-person and remote),Completed,Tecnicatura Superior en Programación,UTN - Universidad Tecnológica Nacional,42,Male,Junior,5510.4
